budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,imdbId,ML-100k-convertId,ML-latestId
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9416,"[{""id"": 378, ""name"": ""prison""}, {""id"": 1384, ""name"": ""diamant""}, {""id"": 2019, ""name"": ""liberation of prisoners""}, {""id"": 3543, ""name"": ""transport of prisoners""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5638, ""name"": ""arrest""}]",en,7.615653,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-22,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Money Talks,5.9,87,119695,876,1604
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9416,"[{""id"": 378, ""name"": ""prison""}, {""id"": 1384, ""name"": ""diamant""}, {""id"": 2019, ""name"": ""liberation of prisoners""}, {""id"": 3543, ""name"": ""transport of prisoners""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5638, ""name"": ""arrest""}]",en,7.615653,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-22,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Money Talks,5.9,87,119695,881,1604
25000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",6116,"[{""id"": 637, ""name"": ""pop""}, {""id"": 1740, ""name"": ""pop culture""}, {""id"": 3490, ""name"": ""pop star""}]",en,6.889436999999999,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1997-12-19,100000000,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Spice World,4.7,123,120185,352,1760
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",278,"[{""id"": 378, ""name"": ""prison""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 2885, ""name"": ""prison cell""}, {""id"": 4779, ""name"": ""delinquent""}, {""id"": 8622, ""name"": ""parole board""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 12662, ""name"": ""wrongful imprisonment""}, {""id"": 180172, ""name"": ""framed for murder""}, {""id"": 207883, ""name"": ""1940s""}]",en,136.747729,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-23,28341469,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Shawshank Redemption,8.5,8205,111161,64,318
27000000,"[{""id"": 35, ""name"": ""Comedy""}]",11543,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 167550, ""name"": ""handicap""}, {""id"": 167554, ""name"": ""sexual favor""}, {""id"": 167555, ""name"": ""star spangled banner""}, {""id"": 167556, ""name"": ""bowling team""}, {""id"": 167560, ""name"": ""hair loss""}, {""id"": 167562, ""name"": ""biblical interpretation""}, {""id"": 167564, ""name"": ""comb over""}, {""id"": 167570, ""name"": ""female stripper""}, {""id"": 167574, ""name"": ""inflatable doll""}, {""id"": 167575, ""name"": ""combover""}, {""id"": 167576, ""name"": ""unlikely lovers""}, {""id"": 167580, ""name"": ""kingpin""}, {""id"": 167581, ""name"": ""carriage""}, {""id"": 236294, ""name"": ""lancaster, pa""}]",en,17.329269,"[{""name"": ""Motion Picture Corporation of America"", ""id"": 2090}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-07-04,25023434,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Kingpin,6.7,244,116778,410,785
25000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",1909,"[{""id"": 5906, ""name"": ""sex addiction""}, {""id"": 9673, ""name"": ""love""}, {""id"": 11857, ""name"": ""mental institution""}, {""id"": 14781, ""name"": ""patient""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 180077, ""name"": ""don juan""}]",en,8.870614,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""American Zoetrope"", ""id"": 70}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-10-01,22200000,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Don Juan DeMarco,6.2,183,112883,778,224
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",18975,"[{""id"": 131, ""name"": ""italy""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 3244, ""name"": ""pinocchio""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10873, ""name"": ""school""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 197084, ""name"": ""having fun""}, {""id"": 207840, ""name"": ""poor people""}, {""id"": 216919, ""name"": ""boys""}]",en,6.718497,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Kushner-Locke Company"", ""id"": 2499}, {""name"": ""Savoy Pictures"", ""id"": 11308}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-07-26,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The Adventures of Pinocchio,5.0,54,115472,1060,828
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",10861,"[{""id"": 2281, ""name"": ""mistake in person""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 7375, ""name"": ""twin brother""}, {""id"": 8045, ""name"": ""russian mafia""}]",en,10.115011,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-09-13,51702483,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Maximum Risk,5.2,101,117011,982,990
28000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1770,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 3538, ""name"": ""freedom fighter""}, {""id"": 4355, ""name"": ""chinese civil war""}, {""id"": 14985, ""name"": ""ireland""}]",en,8.314624,"[{""name"": ""Geffen Pictures"", ""id"": 360}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-10-25,16900000,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Michael Collins,6.7,97,117039,744,991
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",40001,"[{""id"": 5629, ""name"": ""role reversal""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 180828, ""name"": ""train wreck""}]",en,7.946769000000001,"[{""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-04-19,10070000,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mrs. Winterbourne,5.3,25,117104,821,691
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9067,"[{""id"": 2535, ""name"": ""destroy""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5484, ""name"": ""reincarnation""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 160129, ""name"": ""artial arts""}, {""id"": 187056, ""name"": ""woman director""}]",en,8.186936,"[{""name"": ""Trilogy Entertainment Group"", ""id"": 2231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-03-31,4064495,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tank Girl,5.5,138,114614,1110,327
24000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",168,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 665, ""name"": ""uss enterprise-a""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4676, ""name"": ""whale""}, {""id"": 5359, ""name"": ""marine biologist""}, {""id"": 155212, ""name"": ""vulcan""}, {""id"": 161176, ""name"": ""space opera""}]",en,22.258428,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-11-25,133000000,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}]",Star Trek IV: The Voyage Home,6.9,477,92007,230,1376
24000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",4233,"[{""id"": 6812, ""name"": ""film festivals""}, {""id"": 10089, ""name"": ""slaughter""}, {""id"": 12339, ""name"": ""slasher""}]",en,35.244037,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Konrad Pictures"", ""id"": 85}, {""name"": ""Maven Entertainment"", ""id"": 1601}, {""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-09,172363301,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Scream 2,6.1,840,120082,895,1717
18000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1891,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 803, ""name"": ""android""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 3388, ""name"": ""space colony""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 160134, ""name"": ""the force""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 178710, ""name"": ""stormtrooper""}, {""id"": 210346, ""name"": ""wookie""}, {""id"": 232452, ""name"": ""jedi master""}, {""id"": 232453, ""name"": ""jedi training""}, {""id"": 232454, ""name"": ""droid""}]",en,78.51783,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-05-17,538400000,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Empire Strikes Back,8.2,5879,80684,172,1196
19000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",9737,"[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]",en,33.872182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-07,141407024,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Bad Boys,6.5,1699,112442,27,145
0,"[{""id"": 18, ""name"": ""Drama""}]",9819,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8097, ""name"": ""leukemia""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 185263, ""name"": ""bone marrow transplant""}]",en,6.130231,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Tribeca Productions"", ""id"": 11391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-12-18,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Marvin's Room,6.6,124,116999,287,1399
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",251,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 663, ""name"": ""fortune teller""}, {""id"": 881, ""name"": ""money transfer""}, {""id"": 975, ""name"": ""money laundering""}, {""id"": 1553, ""name"": ""pottery""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 210530, ""name"": ""spiritism""}]",en,41.967005,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-07-12,505000000,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Ghost,6.9,1339,99653,402,587
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11395,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 207317, ""name"": ""christmas""}]",en,16.234053,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Hollywood Pictures"", ""id"": 915}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-11-10,189833357,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Santa Clause,6.3,489,111070,63,317
24000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",688,"[{""id"": 455, ""name"": ""farewell""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2029, ""name"": ""iowa""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2784, ""name"": ""mother role""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 3451, ""name"": ""housewife""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 4402, ""name"": ""peasant""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 221355, ""name"": ""nature documentary""}]",en,17.606087,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-05-28,182016617,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Bridges of Madison County,7.3,385,112579,371,105
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",783,"[{""id"": 789, ""name"": ""muslim""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1775, ""name"": ""demonstration""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 3398, ""name"": ""release from prison""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4089, ""name"": ""hunger strike""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4092, ""name"": ""morning prayer""}, {""id"": 4096, ""name"": ""hindu""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4101, ""name"": ""political negotiations""}, {""id"": 4102, ""name"": ""conference""}, {""id"": 4104, ""name"": ""nonviolent resistance""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 4107, ""name"": ""british empire""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4109, ""name"": ""independence movement""}, {""id"": 4110, ""name"": ""bombay india""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 6193, ""name"": ""world religion""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 33485, ""name"": ""calcutta""}]",en,35.227212,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""Indo-British"", ""id"": 501}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""National Film Development Corporation of India"", ""id"": 503}, {""name"": ""Carolina Bank"", ""id"": 504}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1982-11-30,77737889,191.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Gandhi,7.4,716,83987,527,1293
22000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",1642,"[{""id"": 1332, ""name"": ""cheating""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 10333, ""name"": ""stalking""}]",en,23.218144,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-28,110627965,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Net,5.6,354,113957,38,185
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10445,"[{""id"": 1338, ""name"": ""bachelor""}, {""id"": 4327, ""name"": ""stroke of fate""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 8095, ""name"": ""oxford""}, {""id"": 10818, ""name"": ""author""}, {""id"": 13072, ""name"": ""falling in love""}]",en,5.609755000000001,"[{""name"": ""Shadowlands Productions"", ""id"": 5553}, {""name"": ""Savoy Pictures"", ""id"": 11308}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1993-12-25,0,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Shadowlands,6.8,61,108101,736,534
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",5550,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 33699, ""name"": ""policeman""}, {""id"": 184213, ""name"": ""robocop""}]",en,14.725467000000002,"[{""name"": ""Orion Pictures"", ""id"": 41}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-04-17,10696210,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",RoboCop 3,4.2,305,107978,1274,519
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",17795,"[{""id"": 833, ""name"": ""white house""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 3635, ""name"": ""national security agency (nsa)""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 169028, ""name"": ""sable""}, {""id"": 169046, ""name"": ""writ""}]",en,2.8093779999999997,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Storyline Entertainment"", ""id"": 8797}, {""name"": ""Peters Entertainment"", ""id"": 16774}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-12-20,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",My Fellow Americans,6.3,46,117119,864,1390
